Date,0001.HK,0002.HK,0003.HK,0005.HK,0006.HK,0011.HK,0012.HK,0016.HK,0017.HK,0019.HK,0023.HK,0027.HK,0066.HK,0083.HK,0101.HK,0151.HK,0175.HK,0267.HK,0288.HK,0291.HK,0386.HK,0388.HK,0688.HK,0700.HK,0762.HK,0823.HK,0857.HK,0883.HK,0939.HK,0941.HK,1038.HK,1044.HK,1088.HK,1109.HK,1113.HK,1177.HK,1299.HK,1398.HK,1928.HK,1997.HK,2007.HK,2018.HK,2313.HK,2318.HK,2382.HK,2388.HK,2628.HK,3328.HK,3988.HK,6823.HK
3/22/2022,57.349998,76.050003,11.62,51.349998,50.25,146.199997,33.799999,93.900002,31,46.900002,11.76,44.450001,42.099998,10.3,15.74,7.53,11.42,8.59,4.69,49.549999,3.63,374.200012,22.9,372.399994,3.87,66.599998,3.81,9.92,5.62,53.049999,51.799999,38.349998,20.85,35.900002,52.799999,4.64,80.800003,4.59,18.24,39.25,5.28,18.98,99.349998,54.700001,137.600006,28.4,12.12,5.28,2.96,10.8
3/23/2022,57.549999,75.800003,9.98,52.349998,50.599998,146.300003,33.25,95.25,31.200001,47.75,11.88,45.25,41.849998,10.56,15.78,7.33,11.78,8.64,4.78,50.75,3.72,380,23.549999,388,3.92,67.150002,3.99,10.36,5.68,54.099998,51.200001,36.950001,21.950001,37.299999,53.5,4.75,82.400002,4.63,18.52,38.950001,5.71,19.84,109.300003,55.900002,144.600006,28.5,12.18,5.39,2.99,10.88
3/24/2022,57.75,75.550003,9.59,53.150002,50.450001,148.600006,33.150002,95.449997,32,47.5,11.94,46.049999,41.900002,10.46,15.78,7.14,11.96,8.39,4.78,51.5,3.72,382.799988,24,389,3.89,66.349998,3.93,10.2,5.64,54.349998,51.950001,36.049999,21.75,36.75,52.450001,4.96,83.25,4.63,18.299999,38.049999,5.78,18.459999,110.400002,56.700001,140.800003,28.950001,12.32,5.37,3,10.86
3/25/2022,58.150002,76.150002,9.73,52.700001,51.200001,149.800003,32.849998,95,32.150002,47.5,11.98,46.450001,42,10.56,16,7.23,12.08,8.44,4.81,47.950001,3.74,384,23.6,366,3.93,66.550003,4,10.34,5.66,56,53,35.200001,22.6,36.450001,52.849998,5.08,82.800003,4.66,18.1,39.25,5.52,17.639999,114.300003,56.849998,129.399994,28.65,12.26,5.34,3.01,10.9
3/28/2022,58.25,76.349998,9.72,52.799999,51.25,151,33.599998,95.75,32.450001,47.099998,11.84,46.099998,42.049999,10.58,15.78,7.33,11.58,8.7,4.69,46.75,3.71,373.600006,23.6,356.399994,3.89,67.349998,4.02,10.26,5.69,55.049999,53.099998,35.849998,22.299999,36.099998,53.400002,4.84,80.199997,4.69,17.860001,38.75,5.46,18.219999,109.900002,55.450001,122.900002,28.65,11.98,5.45,3.03,10.88
3/29/2022,58.349998,76.099998,9.57,53.75,51.25,152.5,33.299999,95.650002,32.349998,47.200001,11.92,45.650002,42.400002,10.62,15.88,7.21,11.6,8.61,4.74,45.799999,3.86,372.399994,23.75,366.399994,3.91,67.25,4.11,10.64,5.73,55.299999,52.799999,36.400002,24.4,35.799999,53.150002,4.89,80.449997,4.69,17.92,38.650002,5.51,19.120001,106,55.400002,124.900002,28.6,11.92,5.45,3.03,10.84
3/30/2022,58.200001,76.5,9.62,53.5,51.549999,149.899994,32.849998,94.75,32.049999,47.099998,11.8,46.150002,42.299999,10.44,15.78,7.26,12.12,8.55,4.81,47.599998,3.89,372,23.25,377.200012,3.91,67.300003,4.13,10.92,5.75,55.299999,53.200001,36,25.549999,35.299999,53.099998,4.97,80.949997,4.72,18.379999,39.049999,5.72,18.639999,107.199997,55.450001,124.400002,28.450001,11.82,5.52,3.05,10.88
3/31/2022,58.75,76.400002,9.56,53.950001,51.5,152.800003,33.25,95.25,32.75,48.049999,12.08,47.5,42.450001,10.44,15.9,7.3,12.66,8.51,4.99,48.799999,3.91,376.200012,23.9,380.600006,3.9,67.650002,4.12,11.12,5.8,54.599998,53.299999,36.049999,24.75,37.049999,54.5,4.97,82.5,4.76,19.32,40.200001,6.08,19.440001,113.099998,56.400002,127.800003,29.9,12.06,5.49,3.12,10.84
4/1/2022,57.549999,76.349998,9.49,54.200001,51.049999,151.199997,32.599998,93.599998,31.85,47.900002,12.3,47,42.349998,10.16,15.8,7.24,12.36,8.71,4.95,48.049999,3.93,371.399994,23.450001,374.200012,3.89,67,4.06,10.74,5.89,54.150002,52.450001,36.200001,25.1,36.5,53.700001,4.89,82.449997,4.81,18.98,38.849998,6.03,18.98,104.800003,55.650002,126.099998,29.700001,12.04,5.62,3.15,10.76
4/4/2022,57.950001,76.900002,9.45,54.349998,51.700001,152.5,32.900002,94.5,32.150002,48.5,12.28,47,42.349998,10.4,16.059999,7.3,12.38,8.83,5.02,48.700001,4,366,23.15,378.799988,3.89,67.650002,3.99,10.94,5.93,54.5,53.950001,37.349998,25.9,37.299999,54.599998,4.5,83.050003,4.84,18.84,38.75,5.86,18.360001,110.800003,56.5,124.5,29.85,12.16,5.68,3.15,10.84
4/5/2022,57.599998,76.349998,9.48,54.049999,51.400002,150.899994,32.849998,94.050003,32.400002,48.950001,12.26,47.049999,42.150002,10.52,16.219999,7.31,12.46,8.92,5.19,48.700001,4.02,370.799988,24.9,390,3.92,67.599998,4.05,11.12,5.95,54.900002,53.599998,37.650002,25.5,38.599998,55.299999,4.54,83.900002,4.86,19.32,38.549999,6.35,19.299999,110.199997,59.25,126.800003,29.75,12.44,5.71,3.15,10.82
4/6/2022,56.950001,76,9.27,53.700001,51.400002,151,33.400002,95.050003,32.299999,47.049999,12.22,46.450001,42,10.68,16.74,7.37,12.14,8.8,5.1,45.799999,4.04,358.399994,26.35,381,3.92,67.849998,4.13,11.7,5.91,55.349998,53.349998,37,25.1,39,55.099998,4.4,82.5,4.81,18.799999,39.5,6.5,18.6,106.800003,58.450001,118.800003,29.799999,12.24,5.64,3.13,10.82
4/7/2022,55.900002,76.699997,9.27,53.450001,51.849998,150.899994,33.049999,94,31.85,46.150002,12.14,46,41.599998,10.58,15.98,7.08,11.86,8.62,5.06,44.549999,3.93,354.799988,25.799999,374.399994,3.89,68,4.08,11.36,5.88,55.299999,53.5,36.599998,25.15,38.150002,54.950001,4.31,82.300003,4.79,18.200001,39.400002,6.41,17.84,104.5,57.299999,115.5,30.15,12.08,5.61,3.14,10.86
4/8/2022,56.5,77,9.28,53.950001,52,150.800003,33.150002,94.349998,31.950001,45.700001,12.22,45.75,42.049999,10.74,16.02,6.91,12,8.67,5.13,44.700001,3.98,355.399994,26.75,369.600006,3.89,68.849998,4.09,11.66,5.89,55.450001,53.799999,36.5,25.700001,39.400002,54.700001,4.38,84.400002,4.78,17.799999,39.049999,6.63,17.32,103.699997,59,116.5,30.15,12.26,5.62,3.14,10.88
4/11/2022,56.950001,77.099998,9.18,54.049999,52.200001,151,33.25,93.849998,31.75,44.849998,12,44.5,41.849998,10.64,15.94,6.94,11.14,8.65,5.1,42,3.97,343.200012,26.1,353.600006,3.86,68.099998,4.02,11.16,5.86,54.599998,53.25,36.75,25.299999,38.099998,54.75,4.15,81.699997,4.78,17.200001,38.450001,6.18,16.719999,97.25,55.75,106.5,29.85,12,5.67,3.14,10.84
4/12/2022,56.400002,77.050003,9.12,53.349998,52.049999,151.199997,32.950001,93.449997,31.5,45.099998,11.96,45.299999,41.700001,10.62,16.139999,6.88,11.24,8.52,5.16,44.5,3.94,343.399994,25.65,366.399994,3.84,67.449997,3.95,11.06,5.83,54.650002,53.349998,36.299999,25.35,37.900002,54,4.13,80.849998,4.75,17.879999,38.150002,6,16.700001,99.650002,55.450001,108.199997,30.25,12,5.61,3.12,10.84
4/13/2022,56.700001,76.75,9.05,53.299999,52.200001,151.699997,33.299999,93.300003,31.5,44.900002,11.96,45.5,41.650002,10.6,16.52,6.71,11.22,8.73,5.05,43.950001,4,340.799988,26.25,373.600006,3.86,67.300003,4.03,11.46,5.86,55.5,53.700001,36.400002,26.15,38.75,54.049999,4.11,80.150002,4.75,18.16,38.25,5.9,16.66,100.400002,55.299999,107.900002,29.85,12.08,5.63,3.13,10.84
4/14/2022,56.75,76.75,9.1,53.25,52.450001,151.100006,33.849998,95,31.9,45.650002,12,46.150002,41.75,10.72,16.98,6.73,11.8,8.72,5.24,46.299999,4,341.799988,27.15,374.399994,3.88,67.599998,4.08,11.56,5.86,55.349998,53.5,36.599998,26.299999,39.349998,55,4.22,80.150002,4.75,19.040001,38.5,6.15,17.040001,102.400002,57.299999,110.800003,29.6,12.16,5.66,3.12,10.88
4/15/2022,57.099998,76.449997,8.98,53.450001,52.349998,152,33.150002,95.300003,31.799999,44.950001,11.86,45.5,42.200001,10.72,16.6,6.69,11.78,8.63,5.26,44.700001,4,331,26.65,364,3.87,69.150002,4.12,11.64,5.75,55.400002,53.5,36.900002,25.950001,37.849998,55.150002,4.09,78.349998,4.72,18.299999,38.150002,6.02,16.74,99.650002,54.950001,105.199997,29.450001,11.98,5.64,3.12,10.86
4/18/2022,57.25,76.25,8.99,53.950001,52.150002,152.800003,33,94.400002,31.35,44.75,11.86,47,42.150002,10.6,16.559999,6.77,12.16,8.61,5.44,46.049999,3.96,326.200012,25.049999,362,3.86,67.949997,4,11.16,5.72,55,53.799999,37.299999,24.950001,35.25,54.400002,4.08,79.599998,4.71,18.799999,38,5.64,16.74,103.099998,53.400002,105.099998,29.85,11.94,5.59,3.14,10.86
4/19/2022,57.900002,77.25,9,55,52.900002,154,33.299999,94.599998,31.200001,44.75,11.82,45.75,42.5,10.68,16.52,6.68,11.8,8.65,5.44,45.349998,3.96,322.799988,24.65,348,3.8,68,3.94,10.88,5.72,54.25,54.299999,37.349998,24.65,35.150002,54.700001,4.03,79.300003,4.74,17.719999,38.349998,5.31,16.219999,104.800003,53.650002,106,29.9,11.92,5.59,3.13,10.9
4/20/2022,57.099998,76.900002,8.96,54.150002,52.849998,153.199997,33.049999,94.25,31.049999,44.5,11.78,44.200001,42.25,10.68,16.639999,6.84,11.6,8.62,5.42,45.349998,3.99,335.600006,24.9,340.600006,3.86,67.949997,3.91,11,5.69,54.150002,54,37.599998,24.799999,35.700001,54.099998,4.01,78.25,4.72,17.459999,37.950001,5.37,16.5,107.400002,52.650002,108.599998,29.5,11.94,5.58,3.14,10.96
4/21/2022,55.849998,77.650002,8.86,51.650002,53.450001,152.300003,32.799999,93.400002,30.700001,43.799999,11.54,43.200001,42.099998,10.68,16.4,6.7,10.8,8.11,5.36,42.299999,3.86,323.399994,24.200001,327.399994,3.79,68,3.74,10.2,5.55,52.299999,54,37.349998,23.85,34.700001,53.549999,3.94,75,4.67,16.5,37.549999,5.2,15.72,105.900002,50.599998,103.099998,29.1,11.44,5.47,3.09,10.98
4/22/2022,54.799999,77.699997,8.8,49.5,53.700001,145,32.599998,93.400002,30.4,43.5,11.44,44.150002,42.25,10.62,16.139999,6.84,11.2,8.03,5.47,43.599998,3.81,321.799988,24.65,335.799988,3.75,67.900002,3.69,9.8,5.5,51.900002,53.799999,37.299999,23.5,34.650002,53.400002,3.94,74.849998,4.62,16.76,37.599998,5.31,16.34,107,49.349998,106.800003,28.65,11.12,5.36,3.06,11.1
4/25/2022,54.799999,76.949997,8.66,48.099998,53.700001,140.100006,32.049999,91.75,30.15,43.200001,11.38,44.799999,41.799999,10.48,15.94,6.87,11.58,8.01,5.38,44.299999,3.82,321.399994,24.15,334.799988,3.73,67.199997,3.73,10.46,5.48,51.650002,53.549999,37.299999,24,34.200001,52.900002,3.91,76.5,4.63,17.219999,36.950001,5.19,16.84,104.699997,48.950001,110.400002,28.5,11.1,5.36,3.04,11.12
4/26/2022,55.650002,76.949997,8.75,48.849998,54.200001,140.5,32.25,91.849998,30.25,45.25,11.68,45.25,42.049999,10.68,16.42,7.12,12.08,8.16,5.6,44.450001,3.88,325.799988,24.1,339.799988,3.75,67.849998,3.77,10.84,5.6,52.200001,53.799999,37.599998,26.1,34.849998,53.950001,4.06,77.900002,4.75,16.879999,37.150002,5.28,17.120001,104.5,49.950001,109.5,28.950001,11.26,5.51,3.12,11.2
4/27/2022,55.200001,76.5,8.69,48.549999,52.849998,139.5,31.85,90.949997,30.1,44.900002,11.66,45.599998,41.849998,10.44,15.02,7.09,12.44,8.17,5.45,46.5,3.89,337.799988,24.450001,377.399994,3.79,68.099998,3.8,11.22,5.59,52.400002,52.849998,37.200001,25.299999,35.299999,53.400002,4.15,77.75,4.74,17.639999,37.150002,5.47,18.5,108.900002,51.400002,116.5,28.65,11.52,5.47,3.1,11.26
4/28/2022,54.650002,76.800003,8.59,49.799999,53.099998,141.199997,31.700001,91.449997,30,44.799999,11.86,46.200001,42.349998,10.62,14.84,7.22,12.44,8.17,5.44,46.700001,3.91,341.799988,25.450001,380,3.79,67.25,3.85,11.1,5.64,52,52,37.349998,25.549999,36.599998,53.549999,3.97,77.75,4.7,18.120001,37.200001,5.54,18.4,105.900002,52.150002,114.400002,30,11.58,5.45,3.1,11.26
5/2/2022,55.950001,76.900002,8.69,50.75,53.700001,142.699997,32.099998,93.5,30.299999,46.25,11.96,45.799999,42.849998,10.74,14.9,7.26,12.48,8.29,5.43,45.450001,3.93,337.200012,25.6,368.399994,3.78,67.75,3.92,10.94,5.66,51.700001,53.25,37,25.049999,36.450001,54,3.9,76.75,4.72,18,38.049999,5.45,18.32,105.699997,51.299999,112.900002,30.25,11.6,5.46,3.1,11.22
5/6/2022,55.849998,76.650002,8.6,50.450001,53.849998,143.199997,31.950001,94.099998,30,45.799999,11.76,45.200001,42.900002,10.86,14.96,7.24,12.42,8.22,5.5,45.599998,3.95,341.600006,25.4,366.399994,3.77,67.099998,4,11.02,5.6,51.5,53.5,37.400002,24.950001,35.799999,54.450001,3.89,76.25,4.66,17.440001,37.950001,5.38,17.940001,105.699997,51,109.199997,30.200001,11.56,5.36,3.08,11.22
5/9/2022,55.049999,76,8.54,49,54.049999,140.100006,31.799999,92.800003,29.25,44.75,11.5,43.099998,42.75,10.66,14.68,6.95,11.6,8.04,5.32,40.900002,3.91,327.600006,23.549999,349.200012,3.73,67,3.95,10.9,5.5,51.25,52.75,36.450001,24.450001,34.200001,53.700001,3.76,74,4.58,16.5,36.549999,4.86,16.639999,97.5,48.650002,100.099998,29.700001,11.28,5.21,3.04,11.28
5/10/2022,54.5,75.949997,8.41,48.450001,54.299999,139.800003,31.35,90.25,28.549999,43.849998,11.42,41.5,42.450001,10.48,14.34,7.11,11.16,8.01,5.26,42.349998,3.83,325.600006,23.65,341.200012,3.72,66.400002,3.78,10.52,5.5,51,53,37.150002,23.6,34,52.75,3.73,73.300003,4.54,15.36,36.200001,4.45,16.66,94.099998,48,97.699997,29.299999,11.2,5.18,3.02,11.24
5/11/2022,54.200001,75.900002,8.4,48.400002,54.25,139.300003,31.5,90.699997,28.299999,43.599998,11.36,42.049999,43.150002,10.54,14.24,7.05,11.92,7.99,5.35,43.700001,3.87,325.399994,22.950001,350.399994,3.72,66.5,3.73,10.52,5.5,51.049999,53.400002,36.75,23.9,32.900002,53.200001,3.84,72.050003,4.52,15.7,36.75,4.47,16.719999,97.050003,47.549999,102.199997,29.299999,11.2,5.15,3.03,11.24
5/12/2022,53.549999,75.75,8.35,46.75,53.849998,136.199997,31.5,90.5,27.9,43.200001,11.2,40.700001,43,10.54,14.14,6.98,11.8,8.01,5.33,43.25,3.83,321,21.85,344.200012,3.69,66.550003,3.71,10.52,5.39,50.200001,53.599998,36.299999,23.450001,32.049999,52.549999,3.83,72.449997,4.47,15.38,37.099998,4.16,16.08,94.349998,46.299999,95.300003,28.9,11.14,5.11,2.98,11.22
5/13/2022,54.599998,76.099998,8.5,47.75,54.5,139.300003,31.65,94,28.65,44.049999,11.24,41.549999,42.799999,10.82,14.3,7.24,12.76,8.12,5.42,44.650002,3.87,328.600006,23.200001,354.399994,3.71,68.349998,3.75,10.66,5.46,51.099998,55.150002,36.799999,24.5,33.799999,53.5,3.91,73.25,4.57,15.76,38,4.42,16.26,101.800003,46.75,97.650002,29.700001,11.2,5.12,3.01,11.18
5/16/2022,54.650002,76.150002,8.45,47.900002,54.650002,138.600006,31.75,94.300003,28.799999,44.150002,11.28,41.799999,42.900002,10.94,14.4,7.36,12.54,8.18,5.49,44.400002,3.88,326.200012,23.700001,350,3.7,68.400002,3.71,10.68,5.47,51.349998,55.200001,36.849998,24.75,34,52.849998,3.95,74.050003,4.56,15.68,38.049999,4.88,16.200001,106.300003,46.549999,99.199997,29.4,11.06,5.15,2.99,11.26
5/17/2022,55.450001,76.75,8.39,48.599998,54.799999,139.300003,32.099998,95.199997,29.35,44.950001,11.3,42.200001,42.599998,11.02,14.4,7.24,13.64,8.34,5.65,45.599998,3.94,340,23.9,368.399994,3.72,68.75,3.82,10.98,5.49,51.5,54.900002,36.849998,25,34.400002,52.849998,4.05,77.550003,4.59,15.92,38.099998,4.83,16.98,108.300003,48.450001,112.199997,29.549999,11.38,5.22,3.01,10.84
5/18/2022,55.700001,77.050003,8.5,48.349998,54.099998,137.600006,32.400002,95.199997,29.35,45.049999,11.38,42.25,42.599998,11.14,14.7,7.16,13.76,8.29,5.7,45.849998,3.96,341.399994,24.049999,365.600006,3.76,68.650002,3.84,11.08,5.49,52.599998,54.849998,37.049999,25.1,34.950001,53.5,4.1,78.099998,4.57,15.92,38.049999,4.86,16.92,111.699997,48.400002,113.699997,29.549999,11.36,5.18,3.01,10.84
5/19/2022,55.400002,77.050003,8.39,47.549999,53.950001,136.199997,32.049999,94.400002,29.1,44.849998,11.34,40.950001,42.900002,11.18,14.48,7.2,13.44,8.36,5.64,44.700001,3.93,331,23.85,341.799988,3.67,68.849998,3.83,10.82,5.49,52.049999,54.299999,37,24.85,35,53.150002,4.09,77.599998,4.57,15.08,37.049999,4.94,16.52,104.800003,47,109.400002,28.950001,11.32,5.21,3.02,10.88
5/20/2022,56.549999,78.400002,8.71,48.450001,54.599998,137.800003,32.799999,95.099998,29.4,45.549999,11.44,41.75,43.599998,11.36,14.52,7.47,13.68,8.54,5.76,46.299999,4.01,336,24.049999,352.200012,3.69,70.300003,3.91,11.14,5.61,52.450001,52.650002,37.950001,25.700001,35.549999,54.349998,4.25,80.849998,4.65,15.3,37.650002,5,17.5,105.400002,48.5,117.400002,29.6,11.56,5.23,3.06,10.84
5/23/2022,56.400002,78.550003,8.62,48.450001,52.299999,137.800003,32.650002,94.949997,29.4,45.450001,11.3,41.099998,43.5,11.2,14.56,7.61,13.64,8.54,5.84,45.400002,3.98,331.399994,23.700001,346.799988,3.69,69.849998,3.94,11.3,5.61,52.5,52.049999,38.299999,25.549999,35.700001,54.450001,4.31,78.800003,4.64,15.14,37.5,4.9,16.299999,100.599998,47.700001,113.5,29.299999,11.56,5.23,3.07,10.74
5/24/2022,54.150002,78.550003,8.54,49.400002,52.349998,137.399994,32.5,94.800003,29.049999,45.200001,11.2,38.950001,43.349998,11.24,14.54,7.57,14.12,8.56,5.8,43.799999,3.98,324.799988,23.299999,338,3.7,69.650002,3.94,11.22,5.61,52.900002,51.849998,36.200001,25.6,34.650002,52.299999,4.24,77.050003,4.64,14,37.450001,4.82,15.76,98.199997,47,109.099998,29.35,11.5,5.24,3.06,10.72
5/25/2022,54.599998,78.800003,8.66,50.950001,51.950001,137.399994,32.549999,95.400002,29.4,45.700001,11.26,39,43.400002,11.18,14.5,7.76,14.76,8.66,5.85,43,4.09,324.600006,23.299999,334,3.75,69.75,4.02,11.42,5.66,51,51.849998,36.700001,25.950001,34.650002,52.349998,4.27,77.150002,4.66,13.98,37.799999,4.89,15.46,97.099998,46.849998,111.599998,29.75,11.46,5.27,3.07,10.76
5/26/2022,55.099998,79,8.61,51.200001,52.299999,137.5,32.549999,95.5,29.25,45.849998,11.24,39.5,43.599998,11.16,14.48,7.73,14.5,8.62,5.86,43.400002,4.08,325.200012,23.15,334.200012,3.72,69.949997,4.04,11.6,5.68,50.25,52.450001,37.849998,26.049999,34.549999,51.799999,4.16,77.050003,4.65,13.86,37.5,4.76,15.38,95.400002,46.599998,112,30.25,11.5,5.29,3.08,10.8
5/27/2022,55.950001,79.5,8.76,51.950001,52.349998,138.899994,33.099998,96.900002,29.85,46.5,11.34,40.900002,43,11.26,14.68,7.87,14.6,8.9,5.92,44.349998,4.13,330.799988,23.1,341.799988,3.72,70.349998,4.13,12,5.81,50.599998,52.549999,38.5,26.35,35.299999,52.25,4.29,79.25,4.7,14.2,37.950001,4.79,15.74,100.699997,48.400002,111.800003,30.85,11.74,5.35,3.11,10.82
5/30/2022,55.849998,79.099998,8.75,52.400002,52.200001,138.100006,33.400002,97.150002,30.1,46.900002,11.52,41.549999,42.950001,11.3,14.62,7.88,14.58,8.96,5.98,48,4.15,338,22.9,350,3.7,71.300003,4.12,12.16,5.83,50.650002,52.299999,38.599998,26.049999,34.450001,52.200001,4.41,80.599998,4.68,14.82,38.450001,4.74,16.299999,105.199997,49.5,120.800003,30.200001,11.92,5.27,3.1,10.82
5/31/2022,55.700001,78.25,8.88,52.099998,51.25,137.100006,33.299999,95.900002,29.9,47.700001,11.36,41.849998,42.349998,11.12,14.66,7.81,15,8.81,6.02,49.099998,3.79,339.200012,22.799999,362.399994,3.72,71.050003,4.21,12.42,5.84,50.650002,52.549999,38.950001,26.25,35,51.25,4.41,80.900002,4.71,15,37.900002,4.92,17.059999,108.5,50.299999,123.800003,30.15,12.04,5.35,3.15,10.8
6/1/2022,56,77.349998,8.86,52.5,51.299999,138.800003,33.849998,97.25,30.299999,48.299999,11.46,41.5,42.5,11.2,14.56,7.63,15.24,8.85,6.03,48.400002,3.76,344,23.6,360.399994,3.71,71.199997,4.18,12.2,5.81,50.450001,52,39.5,26.5,35.650002,51.849998,4.35,80.800003,4.69,14.94,37.650002,4.87,17.32,105.800003,48.049999,122.199997,30.35,12.04,5.32,3.12,10.72
6/2/2022,55.549999,77.699997,8.85,52.299999,52.5,139.199997,32.450001,96.099998,29.1,48.450001,11.46,41.299999,42.200001,11.14,13.82,7.63,15.32,8.77,6.13,48.349998,3.73,342,23.049999,359,3.68,71.300003,4.15,12.04,5.74,50.599998,52.5,38.349998,26.25,34.5,52.650002,4.17,80,4.65,14.72,37.049999,4.76,17.32,106,47,121.199997,30.200001,11.96,5.29,3.11,10.82
6/3/2022,55.099998,77.599998,8.98,52.650002,51.700001,140.300003,31.1,96.599998,30.200001,49.049999,11.48,42.349998,42.599998,11.26,14.34,7.3,15.2,8.79,6.18,51.849998,3.8,347.600006,22.299999,367.600006,3.71,72,4.19,12.2,5.82,50.549999,52.049999,37.900002,26.25,34.450001,53.349998,4.23,82.349998,4.68,15.64,37,4.73,17.459999,111.800003,48.650002,126.599998,30.65,12.22,5.28,3.12,10.84
6/6/2022,54.849998,76.949997,8.97,51.75,51.349998,137.699997,30.6,96.25,30.5,48.599998,11.5,42.150002,42.299999,11.16,14.8,7.32,14.9,8.72,5.99,50.299999,3.77,352.200012,22.700001,367.600006,3.7,70.900002,4.23,12.1,5.72,50.200001,52.099998,37.650002,26.049999,33.799999,53.25,4.05,81,4.61,15.7,36.700001,4.63,17.26,111.599998,48.150002,120.099998,30.4,12.24,5.24,3.1,10.78
6/7/2022,54.349998,76.5,8.52,51.25,51.099998,136.800003,30.35,95.550003,30.200001,49.049999,11.42,44.549999,42.200001,11.22,15,7.26,15.16,8.75,5.88,52.650002,3.81,361.200012,22.299999,391.399994,3.72,70.300003,4.33,12.36,5.65,50.150002,51.25,37,27.1,33.650002,52.799999,4.23,81.699997,4.59,16.48,36.799999,4.64,17.74,111.099998,49.349998,124,29.700001,12.3,5.18,3.09,10.82
6/8/2022,53.450001,75.800003,8.54,50.599998,50.299999,135.699997,30.35,96.300003,30.200001,48.950001,11.4,44,41.849998,11.22,15.12,7.3,14.56,8.77,5.76,49.950001,3.79,355.399994,22.75,394.799988,3.73,69.75,4.36,11.42,5.64,50.200001,50.700001,36.75,27.5,34.450001,52.400002,4.26,82.400002,4.57,16.08,36.599998,4.74,17.459999,107.800003,48.799999,116.800003,29.65,12.18,5.19,3.08,10.72
6/9/2022,53.400002,75.75,8.59,49.950001,50.400002,135.600006,30.15,96,29.950001,48.599998,11.36,43.599998,41.700001,11.12,14.9,7.25,15.36,8.65,5.61,50.299999,3.71,355.200012,22.1,396.399994,3.71,69.099998,4.31,11.38,5.59,50,50.75,37.150002,27.200001,33.400002,52.150002,4.23,80.900002,4.55,16.059999,36.799999,4.64,17.74,104.5,48.450001,118.300003,29.5,12.26,5.19,3.07,10.72
6/10/2022,53.150002,75.550003,8.55,48.700001,50.900002,133.800003,29.549999,94.400002,29.549999,48.049999,11.14,41.5,41.5,11.2,14.5,7.3,14.84,8.51,5.61,49,3.65,342,21.5,377,3.66,68.800003,4.31,11.28,5.55,49.450001,51.099998,36.900002,26.9,32.450001,51.799999,4.19,79.099998,4.51,15.12,35,4.27,17.200001,100,46.75,114.900002,29.15,11.96,5.19,3.05,10.72
6/13/2022,53,75.5,8.53,49.549999,51.150002,137,29.4,93.300003,29.200001,47.799999,11.22,41.25,41.5,11.2,14.38,7.24,14.62,8.51,5.59,48.950001,3.63,341.600006,21.549999,376,3.66,68.400002,4.32,11.18,5.54,49.349998,51.349998,36.700001,26.75,32.400002,51.950001,4.11,78.599998,4.52,15.04,34.599998,4.19,16.82,98.099998,46.799999,114.699997,30.549999,12,5.19,3.06,10.72
6/14/2022,52.599998,74.400002,8.42,49.900002,49.450001,137.600006,29.35,91.900002,28.75,46.650002,11.24,41.150002,41.150002,11.12,14.44,7.15,15.14,8.6,5.67,49,3.58,355.399994,22.35,379.799988,3.7,68.150002,4.24,11.02,5.57,49.849998,49.150002,36.549999,26.5,33.5,52.549999,4.15,78.800003,4.51,15.22,33.5,4.39,17.280001,96.400002,50.549999,116.900002,30,12.64,5.22,3.07,10.62
6/15/2022,52.599998,73.349998,8.28,49.799999,49.099998,138,28.549999,90.800003,28.1,46.099998,11.2,41,41,11.12,14.44,7.03,14.56,7.67,5.58,47.75,3.51,348.799988,21.9,367.600006,3.67,65.199997,4.09,10.6,5.5,49.25,49.25,35.900002,25.299999,32.650002,51.700001,4.18,77.650002,4.46,15.22,33.700001,4.29,16.959999,94.099998,49.450001,115.300003,30.15,12.4,5.19,3.04,10.5
6/16/2022,51.700001,72.849998,8.25,49.650002,48.900002,137.600006,28.1,90.699997,27.799999,44.75,11.14,40.799999,40.700001,11,14.4,7.12,14.92,7.58,5.62,49.349998,3.5,356,21.75,369.399994,3.68,63.200001,3.98,10.52,5.51,49.799999,48.099998,36.150002,25,33,51.200001,4.33,79.349998,4.5,14.9,32.75,4.31,17.040001,90.300003,50.650002,113.900002,30.549999,12.66,5.21,3.05,10.28
6/17/2022,52.299999,72.550003,8.28,49.549999,48.799999,138.5,28.6,91.5,27.700001,44.549999,11.12,40.400002,40.799999,11.14,14.64,7.35,15.12,7.55,5.61,51.25,3.48,358.399994,23.700001,370.799988,3.65,63.400002,3.8,10.14,5.5,49.450001,47.950001,36.599998,24.200001,34.150002,51.5,4.41,80.400002,4.48,14.58,34.049999,4.62,17.4,92.650002,51.150002,112.199997,30.85,12.68,5.2,3.06,10.46
6/20/2022,52.650002,67.400002,8.35,51.400002,49.650002,139.699997,29.200001,93.099998,28.15,45.099998,11.26,41.049999,41.099998,11.3,14.72,7.26,15.06,7.77,5.59,51.799999,3.53,364.200012,24,381,3.68,64.5,3.85,10.22,5.65,49.75,48.950001,36.849998,24.85,34.599998,52.549999,4.54,81.599998,4.6,14.72,34.599998,4.7,17.719999,94.5,52.549999,116.099998,31.65,13.18,5.3,3.11,10.46
